"X","tempo","sesso","anno","zodiaco","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","cifre","ONUcifre","ONU","giorno","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","D1","D2","D3","D4","gruppo","auto","gandhi","gruppo1","gruppo2","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","corrette","anchor_gandhi","anchor_auto"
171,"2019/02/05 12:40:20 PM CET","Maschio",2002,"Pesci","40%","C","Dimezzata","60 anni","4 miliardi","tutte e tre","Più che raddoppiato","A","50 per cento","80%",3,"Si",40,19,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Meno di 114 anni",78,NA,NA,NA,NA,"C",30000,78,"Gandhi114","auto 20.000",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,"Gandhi114","auto 20.000"
172,"2019/02/05 12:40:47 PM CET","Maschio",2002,"Cancro","20%","B","Dimezzata","60 anni","2 miliardi","una","Più che raddoppiato","C","50 per cento","80%",92,"No",30,7,"Più di 100 000 euro",150000,"Meno di 114 anni",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",150000,88,"Gandhi114","auto 100.000",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"Gandhi114","auto 100.000"
173,"2019/02/05 12:40:47 PM CET","Maschio",2002,"Vergine","20%","C","Rimasta la stessa","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","50 per cento","80%",97,"No",60,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Più di 35 anni",78,"D",30000,78,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi35","auto 20.000"
174,"2019/02/05 12:41:15 PM CET","Maschio",2001,"Toro","20%","C","Rimasta la stessa","50 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","80%",0,"Si",7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",40000,"Più di 35 anni",75,"D",40000,75,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,"Gandhi35","auto 20.000"
175,"2019/02/05 12:41:46 PM CET","Femmina",2003,"Capricorno","40%","B","Rimasta la stessa","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","50%",2,"Si",10,16,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",23000,"Meno di 114 anni",76,NA,NA,NA,NA,"C",23000,76,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi114","auto 20.000"
176,"2019/02/05 12:41:58 PM CET","Femmina",2002,"Toro","20%","C","Rimasta la stessa","60 anni","3 miliardi","una","Più che raddoppiato","C","20 per cento","80%",50,"No",10,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",40000,"Più di 35 anni",75,"D",40000,75,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,"Gandhi35","auto 20.000"
177,"2019/02/05 12:42:07 PM CET","Maschio",2002,"Bilancia","20%","C","Rimasta la stessa","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","20 per cento","50%",37,"Si",19,10,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",77,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,77,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi35","auto 100.000"
178,"2019/02/05 12:43:08 PM CET","Maschio",2002,"Cancro","40%","C","Dimezzata","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","50%",85,"No",25,2,"Meno di 100 000 euro",70000,"Meno di 114 anni",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",70000,95,"Gandhi114","auto 100.000",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 100.000"
179,"2019/02/05 12:43:51 PM CET","Maschio",1965,"Leone","20%","C","Raddoppiata","50 anni","4 miliardi","tutte e tre","Ridotto a meno della metà","B","20 per cento","50%",82,"Si",95,18,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",25000,"Meno di 114 anni",80,NA,NA,NA,NA,"C",25000,80,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
180,"2019/02/05 12:45:08 PM CET","Femmina",2003,"Toro","20%","C","Rimasta la stessa","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","20 per cento","20%",4,"Si",6,22,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",15000,"Meno di 114 anni",79,NA,NA,NA,NA,"C",15000,79,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
181,"2019/02/05 12:47:18 PM CET","Femmina",2001,"Cancro","20%","B","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","50%",40,"Si",97,7,"Meno di 100 000 euro",15000,"Meno di 114 anni",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",15000,58,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi114","auto 100.000"
182,"2019/02/05 12:56:34 PM CET","Maschio",2002,"Sagittario","40%","B","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","80%",86,"Si",56,2,"Meno di 100 000 euro",60000,"Meno di 114 anni",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",60000,96,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi114","auto 100.000"
183,"2019/02/05 12:56:39 PM CET","Femmina",2002,"Pesci","20%","B","Raddoppiata","70 anni","4 miliardi","tutte e tre","Più che raddoppiato","C","20 per cento","50%",73,"No",10,11,NA,NA,NA,NA,"Meno di 100 000 euro",NA,"Più di 35 anni",92,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,92,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
184,"2019/02/05 12:57:18 PM CET","Maschio",2002,"Ariete","40%","B","Rimasta la stessa","50 anni","3 miliardi","tutte e tre","Più che raddoppiato","B","80 per cento","50%",33,"No",45,12,NA,NA,NA,NA,"Meno di 100 000 euro",45000,"Più di 35 anni",42,NA,NA,NA,NA,NA,NA,NA,NA,"B",45000,42,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"Gandhi35","auto 100.000"
185,"2019/02/05 12:59:00 PM CET","Maschio",2002,"Bilancia","40%","C","Raddoppiata","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","80%",36,"No",25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Più di 35 anni",58,"D",30000,58,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,"Gandhi35","auto 20.000"
186,"2019/02/05 12:59:03 PM CET","Femmina",2002,"Bilancia","20%","C","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","A","20 per cento","80%",35,"Si",26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Più di 35 anni",55,"D",30000,55,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,"Gandhi35","auto 20.000"
187,"2019/02/05 12:59:16 PM CET","Maschio",2002,"Bilancia","40%","B","Rimasta la stessa","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","80%",61,"No",46,12,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",60,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,60,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi35","auto 100.000"
188,"2019/02/05 12:59:43 PM CET","Maschio",2002,"Capricorno","40%","C","Raddoppiata","70 anni","3 miliardi","tutte e tre","Più che raddoppiato","A","50 per cento","50%",78,"No",9,1,"Meno di 100 000 euro",40000,"Meno di 114 anni",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",40000,100,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"Gandhi114","auto 100.000"
189,"2019/02/05 1:07:19 PM CET","Maschio",2002,"Bilancia","20%","C","Raddoppiata","60 anni","3 miliardi","una","Ridotto a meno della metà","B","20 per cento","50%",73,"No",32,11,NA,NA,NA,NA,"Più di 100 000 euro",110000,"Meno di 35 anni",34,NA,NA,NA,NA,NA,NA,NA,NA,"B",110000,34,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
190,"2019/02/05 1:09:57 PM CET","Femmina",2003,"Acquario","40%","B","Raddoppiata","60 anni","3 miliardi","una","Ridotto a meno della metà","C","20 per cento","50%",45,"No",9,13,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,78,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
191,"2019/02/05 1:10:33 PM CET","Maschio",2001,"Ariete","40%","B","Rimasta la stessa","60 anni","3 miliardi","nessuna","Più che raddoppiato","A","50 per cento","50%",81,"No",50,3,"Meno di 100 000 euro",50000,"Meno di 114 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",50000,79,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,"Gandhi114","auto 100.000"
192,"2019/02/05 1:12:02 PM CET","Femmina",2001,"Vergine","20%","C","Rimasta la stessa","60 anni","2 miliardi","tutte e tre","Più che raddoppiato","C","20 per cento","50%",75,"No",60,10,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",74,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,74,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
193,"2019/02/05 1:12:03 PM CET","Femmina",2002,"Gemelli","20%","B","Raddoppiata","60 anni","4 miliardi","una","E' rimasto più o meno lo stesso","C","80 per cento","50%",39,"No",27,12,NA,NA,NA,NA,"Più di 100 000 euro",120000,"Meno di 35 anni",30,NA,NA,NA,NA,NA,NA,NA,NA,"B",120000,30,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"Gandhi35","auto 100.000"
194,"2019/02/05 1:12:58 PM CET","Maschio",2002,"Sagittario","20%","B","Raddoppiata","60 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","C","50 per cento","50%",37,"No",60,14,NA,NA,NA,NA,"Meno di 100 000 euro",65000,"Più di 35 anni",87,NA,NA,NA,NA,NA,NA,NA,NA,"B",65000,87,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 100.000"
195,"2019/02/05 1:14:23 PM CET","Femmina",2004,"Vergine","40%","C","Dimezzata","60 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","C","50 per cento","50%",80,"No",20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Più di 35 anni",79,"D",30000,79,"Gandhi35","auto 20.000",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"Gandhi35","auto 20.000"
196,"2019/02/05 1:15:47 PM CET","Femmina",2004,"Capricorno","40%","C","Raddoppiata","60 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","50 per cento","50%",58,"Si",60,1,"Meno di 100 000 euro",70000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",70000,78,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 100.000"
197,"2019/02/05 1:16:01 PM CET","Maschio",2003,"Cancro","40%","A","Raddoppiata","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","20 per cento","50%",16,"Si",94,22,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Meno di 114 anni",78,NA,NA,NA,NA,"C",30000,78,"Gandhi114","auto 20.000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
198,"2019/02/05 1:16:55 PM CET","Maschio",2001,"Leone","60%","C","Rimasta la stessa","60 anni","2 miliardi","una","Ridotto a meno della metà","B","20 per cento","50%",3,"Si",13,2,"Meno di 100 000 euro",65000,"Meno di 114 anni",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",65000,90,"Gandhi114","auto 100.000",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"Gandhi114","auto 100.000"
199,"2019/02/05 1:17:53 PM CET","Maschio",2000,"Gemelli","20%","C","Rimasta la stessa","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","B","50 per cento","50%",16,"No",5,5,"Meno di 100 000 euro",70000,"Meno di 114 anni",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",70000,110,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi114","auto 100.000"
200,"2019/02/05 1:18:17 PM CET","Femmina",2001,"Pesci","20%","C","Raddoppiata","70 anni","2 miliardi","tutte e tre","Più che raddoppiato","B","50 per cento","50%",90,"No",40,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",23000,"Più di 35 anni",80,"D",23000,80,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 20.000"
201,"2019/02/05 1:19:18 PM CET","Femmina",2004,"Capricorno","20%","C","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","20%",88,"No",60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",28000,"Più di 35 anni",82,"D",28000,82,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi35","auto 20.000"
202,"2019/02/05 1:19:27 PM CET","Maschio",1999,"Gemelli","20%","C","Raddoppiata","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","50 per cento","80%",97,"No",61,3,"Meno di 100 000 euro",15000,"Meno di 114 anni",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",15000,96,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi114","auto 100.000"
203,"2019/02/05 1:19:28 PM CET","Maschio",2000,"Acquario","40%","B","Dimezzata","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",21,"Si",60,11,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",86,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,86,"Gandhi35","auto 100.000",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,"Gandhi35","auto 100.000"
204,"2019/02/05 1:19:45 PM CET","Maschio",2000,"Ariete","40%","B","Rimasta la stessa","60 anni","3 miliardi","una","E' rimasto più o meno lo stesso","B","50 per cento","80%",97,"No",44,3,"Più di 100 000 euro",250000,"Meno di 114 anni",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,65,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,"Gandhi114","auto 100.000"
205,"2019/02/05 1:20:47 PM CET","Femmina",2000,"Capricorno","60%","B","Dimezzata","70 anni","3 miliardi","una","E' rimasto più o meno lo stesso","B","20 per cento","80%",11,"Si",15,15,NA,NA,NA,NA,"Meno di 100 000 euro",1e+05,"Più di 35 anni",60,NA,NA,NA,NA,NA,NA,NA,NA,"B",1e+05,60,"Gandhi35","auto 100.000",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,"Gandhi35","auto 100.000"
206,"2019/02/05 1:20:51 PM CET","Maschio",2000,"Cancro","20%","B","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","A","20 per cento","50%",32,"Si",45,20,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",50000,"Meno di 114 anni",75,NA,NA,NA,NA,"C",50000,75,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
207,"2019/02/05 1:21:28 PM CET","Maschio",1999,"Bilancia","40%","C","Rimasta la stessa","60 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","20 per cento","80%",11,"No",5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",40000,"Più di 35 anni",69,"D",40000,69,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,"Gandhi35","auto 20.000"
208,"2019/02/05 1:21:46 PM CET","Femmina",2000,"Leone","40%","B","Rimasta la stessa","70 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","20%",77,"No",40,20,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",26000,"Meno di 114 anni",80,NA,NA,NA,NA,"C",26000,80,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
209,"2019/02/05 1:22:22 PM CET","Femmina",2004,"Acquario","40%","B","Rimasta la stessa","60 anni","2 miliardi","tutte e tre","Più che raddoppiato","B","50 per cento","50%",55,"No",40,1,"Meno di 100 000 euro",50000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",50000,78,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 100.000"
210,"2019/02/05 1:22:23 PM CET","Maschio",2000,"Vergine","20%","B","Raddoppiata","60 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","20 per cento","50%",25,"No",8,14,NA,NA,NA,NA,"Meno di 100 000 euro",30000,"Più di 35 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,"B",30000,79,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
211,"2019/02/05 1:22:34 PM CET","Femmina",2004,"Gemelli","40%","B","Dimezzata","60 anni","2 miliardi","tutte e tre","Più che raddoppiato","B","50 per cento","50%",26,"No",15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",NA,"Più di 35 anni",47,"D",NA,47,"Gandhi35","auto 20.000",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 20.000"
212,"2019/02/05 1:22:59 PM CET","Maschio",2000,"Cancro","20%","C","Raddoppiata","70 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","50%",15,"Si",70,6,"Meno di 100 000 euro",35000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",35000,78,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 100.000"
213,"2019/02/05 1:22:59 PM CET","Femmina",2000,"Vergine","60%","B","Rimasta la stessa","70 anni","3 miliardi","una","Più che raddoppiato","C","50 per cento","80%",85,"No",20,16,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",15000,"Meno di 114 anni",78,NA,NA,NA,NA,"C",15000,78,"Gandhi114","auto 20.000",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"Gandhi114","auto 20.000"
214,"2019/02/05 1:23:05 PM CET","Femmina",2000,"Capricorno","60%","B","Raddoppiata","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","80%",76,"No",25,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",12000,"Più di 35 anni",78,"D",12000,78,"Gandhi35","auto 20.000",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"Gandhi35","auto 20.000"
215,"2019/02/05 1:23:06 PM CET","Maschio",2000,"Scorpione","40%","B","Raddoppiata","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",15,"Si",25,11,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,78,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,"Gandhi35","auto 100.000"
216,"2019/02/05 1:23:07 PM CET","Maschio",2000,"Toro","60%","B","Raddoppiata","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",76,"No",30,10,NA,NA,NA,NA,"Meno di 100 000 euro",35000,"Più di 35 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,"B",35000,78,"Gandhi35","auto 100.000",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,"Gandhi35","auto 100.000"
217,"2019/02/05 1:23:12 PM CET","Maschio",2001,"Pesci","20%","A","Rimasta la stessa","50 anni","4 miliardi","tutte e tre","Più che raddoppiato","C","20 per cento","80%",84,"No",30,6,"Meno di 100 000 euro",50000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",50000,78,"Gandhi114","auto 100.000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi114","auto 100.000"
218,"2019/02/05 1:23:20 PM CET","Maschio",2000,"Cancro","40%","B","Raddoppiata","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","80%",48,"No",33,23,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",NA,"Meno di 114 anni",78,NA,NA,NA,NA,"C",NA,78,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,"Gandhi114","auto 20.000"
219,"2019/02/05 1:23:53 PM CET","Femmina",2001,"Bilancia","40%","C","Rimasta la stessa","60 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","20 per cento","50%",20,"No",18,19,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",25000,"Meno di 114 anni",77,NA,NA,NA,NA,"C",25000,77,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
220,"2019/02/05 1:24:19 PM CET","Femmina",2000,"Gemelli","20%","C","Rimasta la stessa","60 anni","2 miliardi","una","Ridotto a meno della metà","A","80 per cento","20%",43,"No",5,19,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",15000,"Meno di 114 anni",74,NA,NA,NA,NA,"C",15000,74,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"Gandhi114","auto 20.000"
221,"2019/02/05 1:24:38 PM CET","Maschio",2000,"Vergine","20%","A","Rimasta la stessa","50 anni","3 miliardi","una","Più che raddoppiato","C","20 per cento","20%",20,"Si",21,9,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",87,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,87,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
222,"2019/02/05 1:24:44 PM CET","Femmina",2000,"Toro","60%","A","Dimezzata","70 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","A","80 per cento","50%",81,"No",70,5,"Meno di 100 000 euro",40000,"Meno di 114 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",40000,75,"Gandhi114","auto 100.000",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,"Gandhi114","auto 100.000"
223,"2019/02/05 1:24:55 PM CET","Maschio",2004,"Leone","20%","A","Dimezzata","50 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","20 per cento","50%",51,"No",40,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",NA,"Meno di 35 anni",30,"D",NA,30,"Gandhi35","auto 20.000",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 20.000"
224,"2019/02/05 1:25:43 PM CET","Femmina",2004,"Acquario","20%","C","Raddoppiata","60 anni","3 miliardi","una","E' rimasto più o meno lo stesso","C","80 per cento","20%",28,"No",18,13,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Meno di 35 anni",77,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,77,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"Gandhi35","auto 100.000"
